,Process rate,Weather,Construction Cost,Construction Category,Fatality,Injuries
14648,6,1,7500,3,0,1
14649,6,0,75000,9,0,1
14650,6,1,150000,20,0,1
14651,1,0,250,21,0,1
14652,6,2,150000,2,0,1
14653,8,1,25000,11,0,1
14654,3,1,150000,3,0,1
14655,8,0,150000,3,0,1
14656,2,0,40000,3,0,1
14657,1,0,7500,1,0,1
14658,1,1,40000,1,1,2
14659,8,0,40000,3,0,1
14660,6,0,75000,17,0,1
14661,0,1,150000,0,0,1
14662,0,0,150000,4,0,1
14663,9,1,150000,14,0,1
14664,1,0,7500,3,0,1
14665,0,0,7500,1,0,1
14666,1,1,40000,1,0,1
14667,5,0,150000,27,0,1
14668,9,2,150000,14,0,1
14669,1,0,7500,6,0,1
14670,3,0,40000,5,1,0
14671,6,1,150000,19,0,1
14672,9,0,75000,20,0,2
14673,7,0,400,8,0,1
14674,9,0,75000,1,0,1
14675,2,0,3500,15,0,1
14676,7,1,40000,14,0,1
14677,8,0,25000,3,0,1
14678,1,0,150000,6,0,1
14679,4,0,1500,13,0,1
14680,7,0,75000,3,0,1
14681,9,1,150000,0,0,1
14682,0,0,150000,5,0,1
14683,3,0,17500,3,0,1
14684,1,0,5,5,0,1
14685,9,1,150000,0,0,1
14686,1,0,25000,3,0,1
14687,3,0,150000,3,0,1
14688,4,0,25000,3,1,0
14689,9,0,40000,10,0,1
14690,5,1,17500,1,0,1
14691,6,1,150000,19,0,1
14692,0,0,7500,0,0,1
14693,7,0,40000,3,0,1
14694,3,2,150000,3,0,1
14695,2,0,750,1,1,0
14696,2,0,12500,3,0,1
14697,4,0,17500,3,0,1
14698,2,0,40000,10,0,1
14699,7,1,75000,1,0,1
14700,3,0,150000,3,0,1
14701,6,0,25000,3,0,1
14702,9,2,75000,15,0,1
14703,2,2,1500,21,0,1
14704,0,0,150000,3,0,1
14705,9,0,7500,1,0,1
14706,2,1,75000,3,0,1
14707,6,2,25000,0,0,1
14708,1,1,40000,3,0,1
14709,3,0,75000,1,0,1
14710,2,2,150000,1,0,1
14711,9,0,25000,1,0,1
14712,2,0,150000,3,0,1
14713,9,1,150000,0,0,1
14714,1,1,150000,10,0,1
14715,6,0,75000,13,0,1
14716,3,0,25000,10,0,1
14717,2,0,7500,3,0,1
14718,8,1,150000,0,0,1
14719,3,1,7500,3,0,1
14720,3,1,7500,9,0,1
14721,0,0,1500,4,0,1
14722,3,0,1500,3,0,1
14723,8,0,150,11,0,1
14724,2,0,150000,3,0,1
14725,5,0,75000,3,0,1
14726,3,0,75000,10,0,1
14727,0,0,150000,6,0,1
14728,4,0,150000,27,0,1
14729,1,0,150000,3,0,1
14730,5,0,150000,1,0,1
14731,7,1,7500,3,0,1
14732,1,0,1500,21,0,1
14733,9,0,30,14,0,1
14734,3,0,7500,6,0,1
14735,1,0,3500,3,0,1
14736,0,3,17500,3,0,1
14737,6,0,12500,21,0,1
14738,8,0,150000,10,0,1
14739,5,0,40000,14,0,1
14740,4,1,150000,3,0,1
14741,0,0,75000,0,0,1
14742,3,0,3500,3,0,1
14743,3,0,3500,3,0,1
14744,7,0,12500,10,1,0
14745,0,0,150000,4,0,1
14746,8,0,7500,3,0,1
14747,6,1,150000,3,0,1
14748,8,0,7500,7,0,1
14749,6,1,150000,6,0,1
14750,4,1,12500,3,0,1
14751,6,0,5,18,0,1
14752,7,0,1500,10,1,1
14753,0,0,750,4,0,1
14754,6,0,40000,3,0,1
14755,9,0,75000,18,0,1
14756,5,0,150000,0,0,1
14757,0,2,40000,3,0,1
14758,3,1,7500,15,0,1
14759,6,1,150000,3,0,1
14760,2,2,150000,1,0,1
14761,5,0,150000,3,0,1
14762,4,1,150000,1,0,1
14763,8,1,40000,6,0,1
14764,6,0,1500,17,0,1
14765,5,2,75000,3,0,1
14766,0,1,40000,1,0,1
14767,0,0,25000,0,0,1
14768,5,1,400,12,0,1
14769,7,0,7500,7,0,1
14770,6,0,12500,3,0,1
14771,8,1,150000,14,0,1
14772,3,1,150000,1,0,1
14773,8,1,150000,18,0,1
14774,2,0,7500,3,0,1
14775,4,0,40000,3,0,1
14776,6,0,17500,2,0,1
14777,3,1,75000,3,0,1
14778,7,0,150000,0,0,1
14779,2,0,150000,3,0,1
14780,9,0,400,1,0,1
14781,2,0,150000,22,0,1
14782,5,1,750,10,0,1
14783,8,1,40000,1,0,1
14784,2,0,75000,0,0,1
14785,0,0,1500,27,1,0
14786,1,1,17500,3,0,1
14787,4,1,7500,1,0,1
14788,2,0,3500,3,0,1
14789,6,0,7500,1,0,1
14790,2,0,150000,3,0,1
14791,2,0,25000,16,0,1
14792,1,0,150000,18,0,1
14793,1,0,75000,3,0,1
14794,6,0,150000,1,0,1
14795,4,0,150000,0,0,1
14796,0,1,40000,0,0,1
14797,0,0,12500,0,0,1
14798,9,2,7500,0,0,1
14799,6,1,75000,5,0,1
14800,2,1,7500,3,0,1
14801,6,2,40000,3,0,1
14802,8,0,150000,3,0,1
14803,8,0,3500,0,0,1
14804,3,0,150000,22,0,3
14805,4,0,7500,3,0,1
14806,8,0,40000,20,0,1
14807,7,1,75000,2,0,1
14808,1,0,3500,3,0,1
14809,6,0,17500,6,0,1
14810,4,0,7500,15,0,1
14811,5,0,7500,7,0,1
14812,9,0,7500,3,0,1
14813,3,0,25000,5,0,1
14814,2,0,12500,3,0,1
14815,3,0,40000,3,0,1
14816,2,0,150000,3,0,1
14817,7,0,7500,18,0,1
14818,8,0,150000,14,0,1
14819,3,0,150000,3,0,1
14820,8,0,3500,17,1,0
14821,2,0,150000,19,0,1
14822,0,0,75000,6,0,1
14823,1,2,150000,0,0,1
14824,5,0,40000,1,0,1
14825,3,1,7500,8,0,1
14826,5,0,12500,25,0,1
14827,6,0,150000,23,0,1
14828,6,0,150000,14,0,1
14829,0,0,40000,3,0,1
14830,7,1,150000,3,0,1
14831,5,1,70,27,0,1
14832,8,0,40000,5,0,1
14833,1,0,150000,3,1,0
14834,7,0,250,27,0,1
14835,2,0,75000,11,0,1
14836,2,0,150000,22,0,1
14837,0,0,1500,0,0,1
14838,3,0,40000,3,0,1
14839,5,0,150000,0,0,1
14840,9,0,5,2,0,1
14841,3,0,1500,5,0,1
14842,1,0,150000,19,0,1
14843,7,0,150,0,0,1
14844,6,0,150000,5,0,1
14845,3,0,25000,3,0,1
14846,7,0,150000,14,0,1
14847,9,0,40000,20,0,1
14848,8,1,75000,17,0,1
14849,4,0,150000,18,0,1
14850,9,1,400,1,0,1
14851,3,0,75000,3,0,1
14852,2,0,150000,3,0,1
14853,2,0,12500,3,0,1
14854,4,0,750,5,0,1
14855,8,0,1500,13,0,1
14856,1,0,150000,3,0,1
14857,7,0,150000,3,0,1
14858,0,0,150000,6,0,1
14859,4,0,750,6,0,1
14860,1,0,75000,3,0,1
14861,8,1,150000,14,0,1
14862,1,0,150000,7,0,1
14863,2,0,150000,3,0,3
14864,1,0,150000,3,0,1
14865,6,0,7500,14,0,1
14866,1,1,3500,3,0,1
14867,2,0,12500,26,0,1
14868,4,0,12500,0,0,1
14869,3,0,7500,3,0,1
14870,1,0,25000,1,0,1
14871,9,1,3500,8,0,1
14872,6,0,17500,3,0,1
14873,1,0,40000,3,0,1
14874,4,0,17500,3,0,1
14875,3,1,12500,0,0,1
14876,4,0,12500,3,0,1
14877,6,0,150000,23,0,1
14878,8,0,150,24,0,1
14879,7,1,400,7,0,1
14880,3,1,150000,3,0,1
14881,8,0,12500,7,0,1
14882,2,1,75000,3,0,1
14883,4,0,25000,3,0,1
14884,3,0,150000,3,0,1
14885,3,0,150000,1,0,1
14886,7,1,7500,13,0,2
14887,2,0,1500,9,0,1
14888,7,0,150000,1,0,1
14889,6,1,150000,3,0,1
14890,0,0,750,4,0,1
14891,1,0,150000,3,0,1
14892,8,1,150000,17,0,1
14893,8,0,150000,3,0,1
14894,2,0,7500,1,0,1
14895,3,0,75000,3,0,1
14896,7,0,75000,0,0,1
14897,8,0,75000,14,1,0
14898,4,0,25000,3,0,1
14899,9,1,150000,1,0,1
14900,2,0,150000,3,0,1
14901,1,0,400,3,0,1
14902,8,0,17500,20,0,1
14903,0,1,150000,4,0,1
14904,1,0,150000,1,0,1
14905,3,0,17500,6,0,1
14906,9,0,40000,5,0,1
14907,4,1,75000,1,0,1
14908,6,1,75000,0,0,1
14909,6,0,17500,3,0,1
14910,8,1,40000,1,1,0
14911,2,0,7500,3,0,1
14912,4,1,150000,18,0,1
14913,3,1,7500,3,0,1
14914,1,0,150000,3,0,1
14915,1,0,17500,1,0,1
14916,8,1,25000,16,0,1
14917,1,0,150000,3,0,1
14918,3,1,3500,3,0,1
14919,8,0,150000,2,0,1
14920,9,2,7500,2,0,1
14921,9,0,7500,18,0,1
14922,5,0,40000,12,0,1
14923,1,1,25000,0,0,1
14924,2,0,150000,5,0,1
14925,7,0,3500,3,0,1
14926,5,2,3500,6,0,1
14927,2,2,40000,22,0,1
14928,8,0,750,13,0,1
14929,7,1,7500,13,0,1
14930,0,0,150000,12,0,1
14931,7,2,150000,0,0,1
14932,2,1,1500,3,0,1
14933,7,1,75000,10,2,0
14934,8,0,150000,1,0,1
14935,7,0,150000,14,0,1
14936,0,1,30,10,1,0
14937,2,1,3500,3,0,1
14938,7,2,150000,16,0,1
14939,7,0,25000,12,0,1
14940,9,2,150000,14,0,1
14941,6,1,150000,22,0,1
14942,6,1,150000,22,1,0
14943,1,1,75000,4,0,0
14944,3,2,3500,3,0,1
14945,0,0,150000,0,0,1
14946,2,0,12500,3,0,1
14947,8,0,150000,1,0,1
14948,1,0,25000,0,0,1
14949,3,0,750,9,0,1
14950,8,0,150000,18,0,1
14951,8,1,25000,6,0,1
14952,2,1,25000,6,0,1
14953,1,0,75000,6,0,1
14954,7,0,150000,0,0,1
14955,1,2,150000,3,0,1
14956,2,2,1500,9,0,1
14957,8,1,150000,14,0,1
14958,5,0,75000,0,0,1
14959,0,1,75000,6,0,1
14960,0,0,150000,4,0,1
14961,0,0,30,7,1,0
14962,0,0,70,8,1,0
14963,2,0,7500,3,0,1
14964,4,0,75000,3,1,0
14965,4,0,25000,16,0,1
14966,4,0,3500,5,0,1
14967,8,1,3500,0,1,0
14968,1,0,7500,3,0,1
14969,5,2,40000,3,0,1
14970,5,0,3500,11,0,1
14971,0,1,1500,21,0,1
14972,1,0,750,1,0,1
14973,7,0,75000,1,0,1
14974,7,2,70,0,0,1
14975,6,0,1500,25,0,1
14976,8,0,1500,9,0,1
14977,4,0,3500,9,0,1
14978,8,1,40000,14,0,1
14979,8,0,75000,8,0,1
14980,1,0,75000,3,0,1
14981,3,1,75000,3,0,1
14982,2,0,12500,3,0,1
14983,6,0,150000,1,0,1
14984,3,0,3500,1,0,1
14985,1,1,150000,3,2,0
14986,9,0,12500,3,0,1
14987,9,1,150000,1,0,1
14988,0,0,75000,0,0,1
14989,3,0,7500,9,0,1
14990,1,0,150000,3,0,1
14991,1,0,150000,1,0,1
14992,6,0,150,20,0,1
14993,5,0,750,27,0,1
14994,2,0,3500,5,0,1
14995,3,0,75000,2,0,1
14996,6,0,400,5,0,1
14997,4,0,7500,16,0,1
14998,4,0,1500,21,0,1
14999,4,0,3500,3,0,1
15000,4,2,7500,14,0,1
15001,0,0,75000,6,0,1
15002,5,2,150000,17,0,1
15003,5,0,150000,5,0,1
15004,2,0,3500,25,0,1
15005,9,0,1500,1,0,1
15006,5,0,150000,3,0,1
15007,1,0,12500,15,0,1
15008,3,0,25000,4,0,1
15009,5,1,150,0,0,1
15010,8,0,75000,17,0,1
15011,3,0,250,5,0,1
15012,0,1,150000,0,0,1
15013,1,0,40000,4,0,1
15014,3,2,7500,1,0,1
15015,3,0,150000,3,0,1
15016,0,1,40000,1,0,1
15017,1,1,150000,1,1,0
15018,6,1,150000,1,0,1
15019,2,1,1500,3,0,1
15020,7,1,12500,11,0,1
15021,3,0,1500,11,0,1
15022,0,0,25000,6,0,1
15023,8,0,750,24,1,0
15024,5,0,7500,13,0,1
15025,0,0,150000,1,0,1
15026,0,0,17500,3,0,1
15027,6,0,150000,3,0,1
15028,4,0,7500,1,0,1
15029,8,0,3500,0,0,1
15030,1,2,150000,1,0,1
15031,7,1,12500,7,0,1
15032,5,0,150,12,0,1
15033,3,0,3500,11,0,1
15034,4,0,150000,6,0,1
15035,3,2,250,10,1,0
15036,0,0,1500,3,0,1
15037,9,0,150000,14,0,1
15038,5,2,150000,13,0,1
15039,4,1,750,3,0,1
15040,2,1,3500,3,0,1
15041,8,0,15,11,0,1
15042,0,2,7500,7,0,1
15043,4,0,7500,3,0,1
15044,0,1,400,7,0,1
15045,7,1,150000,5,0,1
15046,9,2,400,3,1,0
15047,6,2,150000,17,0,1
15048,4,2,75000,1,0,1
15049,8,1,3500,12,1,0
15050,1,2,150000,0,0,1
15051,5,1,7500,18,0,1
15052,4,2,75000,8,0,1
15053,2,1,150000,1,0,1
15054,7,1,7500,17,0,1
15055,2,1,7500,4,0,1
15056,5,1,12500,16,0,1
15057,4,0,1500,12,0,1
15058,8,1,3500,13,0,1
15059,9,0,40000,10,0,1
15060,9,1,150000,14,0,1
15061,7,0,150000,2,0,1
15062,9,1,150000,3,0,1
15063,5,0,3500,3,0,1
15064,8,0,7500,3,0,1
15065,3,1,3500,3,0,1
15066,8,1,70,3,0,1
15067,5,2,150000,3,0,1
15068,4,0,75000,1,0,1
15069,4,1,250,13,0,1
15070,9,0,3500,10,0,1
15071,5,0,150000,0,0,1
15072,5,0,75000,19,0,1
15073,2,0,7500,5,0,1
15074,6,1,150000,3,0,1
15075,1,0,150000,3,0,1
15076,0,1,75000,6,0,1
15077,3,0,750,3,0,1
15078,2,0,150000,3,0,1
15079,5,0,150000,25,0,1
15080,0,1,150000,3,0,1
15081,2,0,150000,3,0,1
15082,0,1,150000,1,0,1
15083,1,1,150000,3,0,1
15084,2,0,25000,3,1,0
15085,7,0,400,3,0,1
15086,1,0,40000,7,0,1
15087,2,0,3500,3,0,1
15088,7,1,25000,0,0,1
15089,3,1,40000,3,0,1
15090,3,0,1500,7,0,1
15091,8,0,150000,14,0,1
15092,6,2,40000,3,0,1
15093,2,2,150000,3,0,1
15094,7,2,150000,3,0,1
15095,0,0,1500,1,0,0
15096,0,1,70,0,0,1
15097,0,2,750,14,0,1
15098,1,0,150000,3,0,1
15099,4,0,25000,3,0,1
15100,9,1,150000,0,0,1
15101,3,0,40000,3,0,1
15102,5,0,25000,3,0,1
15103,9,1,5,9,0,1
15104,6,1,150000,3,0,1
15105,5,2,3500,25,0,1
15106,7,0,3500,18,0,1
15107,1,0,3500,0,0,1
15108,5,0,150000,0,0,1
15109,9,1,150000,12,0,1
15110,4,1,40000,3,0,1
15111,8,0,400,7,0,1
15112,8,1,750,18,0,1
15113,1,1,40000,3,0,1
15114,2,0,3500,3,0,1
15115,4,2,150000,4,0,1
15116,1,0,40000,1,0,1
15117,2,0,7500,1,0,1
15118,5,1,150,20,1,0
15119,0,2,75000,19,0,1
15120,0,1,150000,3,0,1
15121,0,0,150000,7,0,1
15122,7,1,150000,14,0,1
15123,8,1,7500,19,0,1
15124,0,1,150000,1,0,1
15125,9,1,150000,1,0,1
15126,1,0,25000,7,0,1
15127,3,1,400,17,0,1
15128,3,0,75000,3,0,1
15129,7,1,150000,1,0,1
15130,5,1,75000,0,0,1
15131,9,0,7500,14,1,0
15132,9,2,3500,1,0,1
15133,6,0,7500,0,0,1
15134,7,2,150000,3,0,1
15135,7,0,1500,13,0,1
15136,6,0,7500,19,0,1
15137,3,0,75000,3,0,1
15138,0,0,12500,6,0,1
15139,2,0,1500,3,0,1
15140,3,1,150000,1,0,1
15141,1,0,25000,5,0,1
15142,9,0,3500,0,0,1
15143,4,0,3500,3,0,1
15144,2,1,25000,1,0,1
15145,6,0,40000,9,0,1
15146,6,0,150000,3,0,1
15147,9,1,750,20,1,0
15148,0,0,3500,7,0,1
15149,8,2,400,25,0,1
15150,8,2,1500,17,0,1
15151,6,0,75000,3,0,1
15152,2,0,75000,6,0,1
15153,2,1,25000,5,0,1
15154,4,0,40000,10,0,1
15155,0,0,3500,14,1,0
15156,1,0,12500,6,0,1
15157,1,0,17500,15,0,0
15158,2,0,150000,3,0,1
15159,4,0,150000,0,0,1
15160,9,0,750,25,0,1
15161,5,0,3500,5,0,0
15162,5,0,3500,7,0,1
15163,1,0,150000,11,0,1
15164,4,0,150000,14,0,2
15165,5,0,75000,22,0,1
15166,1,1,75000,1,0,1
15167,2,0,150000,3,0,1
15168,8,0,750,13,0,1
15169,7,1,150000,10,0,1
15170,2,0,150000,3,0,1
15171,7,0,150000,0,0,1
15172,9,1,25000,18,0,1
15173,2,1,12500,1,0,1
15174,7,1,400,18,0,1
15175,2,0,150000,3,0,1
15176,4,0,1500,5,0,1
15177,2,0,150000,3,0,1
15178,2,1,75000,3,0,1
15179,3,2,7500,3,0,1
15180,8,0,150000,3,0,1
15181,0,1,150000,6,0,1
15182,3,3,7500,1,0,1
15183,5,0,40000,3,0,1
15184,3,3,7500,1,0,1
15185,6,1,150000,0,0,1
15186,3,2,17500,3,0,1
15187,9,0,150000,9,0,1
15188,3,0,7500,1,0,1
15189,9,0,750,7,0,1
15190,8,0,75000,1,0,1
15191,9,1,150,12,0,1
15192,1,1,7500,3,0,1
15193,7,1,150000,14,0,1
15194,9,1,150000,3,0,1
15195,5,2,40000,3,0,1
15196,7,0,150000,10,0,1
15197,8,1,1500,8,0,1
15198,3,0,150000,13,0,1
15199,1,1,40000,4,0,1
15200,7,0,150000,0,0,1
15201,8,0,25000,15,0,1
15202,9,0,3500,10,0,1
15203,3,0,150000,14,0,1
15204,3,0,750,1,1,0
15205,0,1,3500,3,0,1
15206,1,1,150000,3,0,1
15207,3,0,150000,3,0,1
15208,3,0,150000,1,0,1
15209,3,0,1500,7,0,1
15210,9,0,25000,17,0,1
15211,1,0,150000,5,0,1
15212,1,2,150000,3,0,1
15213,7,0,150000,14,0,1
15214,3,0,3500,3,0,1
15215,3,1,1500,5,0,1
15216,1,0,7500,9,0,1
15217,4,0,150000,3,0,1
15218,9,0,400,13,0,1
15219,2,1,17500,20,0,1
15220,2,0,1500,3,0,1
15221,3,0,12500,3,0,1
15222,3,1,75000,3,0,1
15223,7,0,75000,18,0,1
15224,6,1,25000,3,0,1
15225,0,0,75000,1,0,1
15226,2,0,75000,3,0,1
15227,4,0,3500,3,0,1
15228,0,1,150000,6,1,0
15229,6,1,75000,0,0,1
15230,7,1,70,24,0,1
15231,7,2,150000,2,0,1
15232,1,1,150000,6,0,1
15233,5,2,3500,1,0,1
15234,4,1,17500,0,0,1
15235,3,2,150000,3,0,1
15236,4,1,40000,7,0,1
15237,0,0,5,6,1,0
15238,2,0,40000,3,0,1
15239,4,1,150000,1,0,1
15240,2,0,12500,3,0,1
15241,2,0,40000,0,0,1
15242,6,0,12500,3,0,1
15243,2,0,5,5,0,1
15244,5,1,40000,3,0,1
15245,0,0,150,9,0,1
15246,5,1,3500,14,1,0
15247,5,0,150000,3,0,1
15248,9,0,7500,24,0,1
15249,0,1,150000,4,0,1
15250,9,0,40000,0,0,1
15251,2,0,150000,3,0,1
15252,0,0,17500,4,0,1
15253,3,0,17500,3,0,1
15254,1,1,7500,6,0,1
15255,4,1,150000,3,0,1
15256,7,1,75000,23,0,1
15257,9,1,150000,14,0,1
15258,3,2,12500,1,0,1
15259,2,0,40000,9,0,1
15260,4,1,40000,3,0,1
15261,0,1,75000,3,0,1
15262,4,0,150000,3,0,1
15263,6,0,150000,19,0,1
15264,0,0,3500,3,0,1
15265,1,1,150000,3,0,1
15266,1,0,150000,3,0,1
15267,7,0,75000,11,1,0
15268,5,1,1500,14,0,1
15269,1,2,150000,3,0,1
15270,3,1,12500,3,0,1
15271,8,0,150000,5,0,1
15272,4,1,75000,7,0,1
15273,3,1,150000,3,0,1
15274,4,1,3500,3,0,1
15275,2,0,1500,3,0,1
15276,6,0,17500,0,0,1
15277,2,0,150000,3,0,1
15278,5,0,17500,3,0,1
15279,3,1,150000,3,0,1
15280,3,0,150000,3,0,1
15281,2,0,7500,19,0,1
15282,1,0,150000,3,0,2
15283,0,0,150000,1,0,1
15284,8,0,150000,26,0,1
15285,9,1,3500,7,0,1
15286,2,0,12500,3,0,1
15287,1,0,150000,22,0,1
15288,0,0,150000,3,0,1
15289,0,0,75000,3,0,1
15290,1,0,150000,3,0,1
15291,6,0,17500,19,0,1
15292,7,0,7500,0,0,1
15293,6,0,150000,1,0,1
15294,4,0,250,3,0,1
15295,0,0,150000,6,0,1
15296,1,0,150000,3,0,1
15297,9,1,3500,17,0,1
15298,8,0,40000,14,0,1
15299,9,0,150000,14,0,1
15300,3,0,75000,3,0,1
15301,0,0,40000,0,0,1
15302,9,0,150000,3,0,1
15303,4,0,25000,19,0,1
15304,6,0,150000,3,0,1
15305,9,0,3500,12,0,1
15306,3,0,150000,3,0,1
15307,0,0,3500,3,0,1
15308,3,0,7500,0,0,1
15309,2,1,17500,1,0,1
15310,8,0,17500,9,0,1
15311,6,0,150000,3,0,1
15312,2,0,12500,3,0,1
15313,2,0,75000,6,0,1
15314,3,0,25000,3,0,1
15315,0,1,3500,1,0,1
15316,3,0,7500,3,0,1
15317,1,1,150000,6,0,1
15318,3,2,150000,3,0,1
15319,3,0,1500,3,0,1
15320,6,1,17500,16,0,1
15321,9,0,1500,3,0,1
15322,4,1,3500,7,1,0
15323,9,0,7500,18,0,1
15324,1,0,150000,0,0,1
15325,0,0,150000,1,0,1
15326,2,0,12500,1,0,1
15327,9,0,40000,18,0,1
15328,3,0,3500,3,0,1
15329,4,0,1500,13,0,1
15330,6,1,75000,5,0,1
15331,1,2,150000,2,0,1
15332,3,2,17500,3,0,1
15333,5,0,3500,3,0,1
15334,4,0,150000,0,0,1
15335,2,0,150000,3,0,1
15336,0,0,750,10,0,1
15337,8,1,750,10,0,1
15338,9,0,3500,20,0,1
15339,1,0,25000,3,0,1
15340,8,0,12500,13,0,1
15341,3,0,150000,7,0,1
15342,5,0,25000,26,0,1
15343,7,1,150000,26,0,1
15344,9,1,70,1,0,1
15345,7,0,40000,14,0,1
15346,5,0,150000,3,0,1
15347,2,2,150000,3,0,1
15348,6,1,3500,25,0,1
15349,7,0,40000,1,0,1
15350,9,1,40000,14,0,1
15351,5,1,25000,15,0,1
15352,2,0,75000,3,0,1
15353,2,0,7500,9,0,1
15354,3,1,25000,26,0,1
15355,1,0,3500,3,0,1
15356,4,0,75000,9,0,1
15357,7,1,150000,10,0,0
15358,0,0,1500,3,0,1
15359,9,0,75000,0,0,1
15360,8,0,25000,18,0,3
15361,9,0,17500,1,0,1
15362,9,1,150000,27,0,1
15363,0,1,750,0,0,1
15364,2,0,3500,27,0,1
15365,3,1,150000,3,0,1
15366,7,0,12500,3,1,0
15367,7,0,12500,3,0,1
15368,3,1,3500,3,0,1
15369,3,0,25000,3,0,1
15370,6,0,7500,10,0,1
15371,0,0,150000,0,0,1
15372,9,2,15,3,0,1
15373,1,1,150000,3,0,1
15374,5,0,150000,3,0,1
15375,7,0,3500,18,0,1
15376,8,0,3500,11,0,1
15377,5,0,3500,3,0,1
15378,3,1,12500,3,0,1
15379,9,0,750,25,0,1
15380,3,0,150000,22,0,1
15381,4,1,1500,3,0,1
15382,7,1,150000,2,0,1
15383,8,0,3500,3,0,1
15384,4,1,150000,3,0,1
15385,7,1,150000,23,0,1
15386,1,1,25000,3,0,1
15387,5,0,7500,10,0,1
15388,9,0,7500,7,0,1
15389,9,0,7500,14,0,1
15390,6,0,75000,3,0,1
15391,8,1,3500,21,0,1
15392,2,1,40000,3,0,1
15393,5,0,150000,17,0,1
15394,6,0,150,9,1,0
15395,0,0,150000,1,0,1
15396,3,0,150000,14,0,1
15397,4,1,150000,3,0,1
15398,4,0,150000,6,0,1
15399,3,1,150000,14,0,1
15400,8,1,150000,0,0,1
15401,0,1,75000,4,1,0
15402,6,1,17500,3,1,0
15403,2,1,12500,1,0,1
15404,1,1,40000,1,0,1
15405,9,1,150000,12,0,1
15406,1,2,150000,3,0,1
15407,7,0,75000,3,0,1
15408,5,2,17500,25,0,1
15409,8,2,7500,13,0,1
15410,9,2,150000,18,0,1
15411,2,0,40000,3,0,1
15412,2,1,25000,22,0,1
15413,2,0,75000,4,0,1
15414,5,1,3500,3,0,1
15415,6,1,3500,17,1,0
15416,9,0,12500,6,0,1
15417,5,0,1500,3,0,1
15418,6,0,3500,14,0,1
15419,9,0,150000,14,0,1
15420,3,0,7500,3,0,1
15421,8,0,150000,14,0,1
15422,2,0,12500,3,0,1
15423,7,0,150000,5,0,1
15424,6,0,17500,3,0,1
15425,9,0,750,14,1,0
15426,0,0,5,6,1,0
15427,9,0,3500,20,1,0
15428,9,0,40000,10,0,1
15429,5,0,150000,3,0,1
15430,6,0,150000,3,0,1
15431,8,0,3500,1,0,1
15432,0,1,150000,3,0,1
15433,1,0,150000,1,0,1
15434,3,1,75000,3,0,1
15435,2,0,7500,7,0,1
15436,7,0,150000,23,0,1
15437,7,2,150000,2,0,1
15438,7,0,150000,3,0,1
15439,8,0,400,0,0,1
15440,6,0,17500,3,0,1
15441,2,0,150000,3,0,1
15442,9,0,150000,16,0,1
15443,7,0,750,10,0,1
15444,4,0,150000,1,0,1
15445,0,1,75000,1,0,1
15446,3,0,40000,1,0,1
15447,5,0,150000,16,0,1
15448,9,0,400,9,0,1
15449,7,0,150000,5,0,1
15450,7,0,17500,7,0,1
15451,6,0,40000,16,0,1
15452,4,0,12500,3,0,1
15453,4,1,12500,3,0,1
15454,0,0,400,10,0,1
15455,4,1,3500,6,1,0
15456,8,0,75000,21,0,1
15457,1,1,150000,5,0,1
15458,4,0,75000,19,0,1
15459,8,0,150000,14,0,1
15460,1,1,75000,3,0,1
15461,6,0,3500,9,0,1
15462,3,0,75000,3,0,1
15463,2,0,25000,0,0,1
15464,4,0,25000,3,0,1
15465,6,0,150000,3,0,0
15466,8,0,1500,19,0,1
15467,4,1,25000,6,0,1
15468,2,0,7500,6,0,1
15469,2,0,25000,3,0,1
15470,1,0,3500,3,0,1
15471,2,0,75000,3,0,1
15472,9,0,40000,3,0,1
15473,2,0,75000,11,0,1
15474,3,0,7500,3,0,1
15475,5,0,150000,13,0,1
15476,5,0,1500,16,0,2
15477,9,0,75000,12,0,1
15478,2,0,7500,3,0,1
15479,3,0,150000,26,0,1
15480,5,0,750,7,0,1
15481,4,0,12500,3,0,1
15482,6,0,7500,3,0,1
15483,9,0,150000,18,0,1
15484,9,0,150000,10,0,1
15485,1,0,75000,9,0,1
15486,1,0,150000,3,0,1
15487,1,0,150000,3,0,1
15488,3,0,750,1,0,1
15489,0,0,150000,0,0,1
15490,1,0,75000,5,0,1
15491,8,0,17500,0,0,1
15492,4,0,7500,3,0,1
15493,0,0,3500,27,1,0
15495,5,0,17500,13,0,1
15496,0,1,150000,3,0,1
15497,8,1,7500,27,0,1
15498,4,0,150000,6,0,1
15499,8,0,150000,11,0,1
15500,9,0,75000,18,0,1
15501,9,0,150000,20,0,1
15502,5,0,150000,16,0,1
15503,6,0,40000,14,0,1
15504,9,0,75000,11,0,1
15505,2,1,25000,1,0,1
15506,0,1,30,6,0,1
15507,1,0,150000,0,0,1
15508,1,0,150000,3,0,1
15509,6,1,1500,3,0,1
15510,4,0,250,5,0,2
15511,3,0,12500,9,0,1
15512,2,0,150000,11,0,1
15513,7,1,1500,9,0,1
15514,7,0,150000,9,0,1
15515,0,0,40000,5,0,1
15516,8,1,3500,0,0,1
15517,1,0,150000,3,0,1
15518,8,0,150000,0,0,1
15519,1,0,150000,4,0,1
15520,2,1,1500,0,0,1
15521,3,0,150000,3,0,1
15522,5,0,40000,26,0,1
15523,5,0,150000,17,0,1
15524,0,0,5,10,1,0
15525,7,0,750,18,0,1
15526,9,0,150000,0,0,1
